"chr","pos","neg_log10p_model1.x","neg_log10p_model1.y"
"chr2R",14548099,1.83669970387164,1.65755441619681
"chr2R",14568099,1.81552943860714,1.6378796975261
"chr2R",14588099,1.7472750110984,1.57183015024832
"chr2R",14608099,1.69564144699919,1.52279983272042
"chr2R",14628099,1.71814824697484,1.54629355433837
"chr2R",14648099,1.6486263782212,1.48255001960467
"chr2R",14668099,1.6561328656038,1.4898162689577
"chr2R",14688099,1.63638476428539,1.46819275173573
"chr2R",14708099,1.69980465310583,1.52694481858256
"chr2R",14728099,1.6424759427962,1.47052507968893
"chr2R",14748099,1.62591565157102,1.45464635580909
"chr2R",14768099,1.4229866429491,1.26421378973046
"chr2R",14788099,1.27529852179278,1.12484085681708
"chr2R",14808099,1.18742661027885,1.03898189758008
"chr2R",14828099,1.11747682390243,0.97162764684897
"chr2R",14848099,1.08530879412889,0.941633939359258
"chr2R",14868099,1.08711178059258,0.943656265907654
"chr2R",14888099,1.14473552508344,0.997106872077541
"chr2R",14908099,1.11772530709555,0.971067663372563
"chr2R",14928099,1.06205855283857,0.918618328604319
"chr2R",14948099,1.02645993451731,0.88495186184628
"chr2R",14968099,1.13054400378684,0.983400474997796
"chr2R",14988099,1.17125347810298,1.02225841666485
"chr2R",15008099,1.18966711053711,1.04174077562874
"chr2R",15028099,1.18723782602149,1.04521713383445
"chr2R",15048099,1.12946503123581,0.995881264912355
"chr2R",15068099,0.985658445888302,0.864141229561296
"chr2R",15088099,1.07018796986565,0.950489412416404
"chr2R",15108099,0.932053617008529,0.823782650239076
"chr2R",15128099,0.89895818083395,0.793201173270409
"chr2R",15148099,0.859239418630336,0.762708413462441
"chr2R",15168099,0.797314701143942,0.704986549221778
"chr2R",15188099,0.847620347385499,0.752134376549109
"chr2R",15208099,0.911003978611661,0.809305563050439
"chr2R",15228099,0.898767993490877,0.800190176345703
"chr2R",15248099,0.905172791894205,0.80077652066558
"chr2R",15268099,0.93034469415044,0.829895828838609
"chr2R",15288099,0.825392059257841,0.73385736912233
"chr2R",15308099,0.745563498273079,0.656901840236047
"chr2R",15328099,0.685104208540091,0.608362962360096
"chr2R",15348099,0.724397245047199,0.646921747298826
"chr2R",15368099,0.709586846731845,0.634333952473588
"chr2R",15388099,0.762362646828748,0.693361387165243
"chr2R",15408099,0.723033753246057,0.668505770354527
"chr2R",15428099,0.710095075558686,0.659403648753682
"chr2R",15448099,0.734927835532805,0.686217672946415
"chr2R",15468099,0.77240555779509,0.721413151603229
"chr2R",15488099,0.716012908193218,0.649252201634075
"chr2R",15508099,0.701958004898208,0.63587042159792
"chr2R",15528099,0.763880089086535,0.692786659955233
"chr2R",15548099,0.7487631327859,0.682529618850447
"chr2R",15568099,0.863914970693883,0.789155577226872
"chr2R",15588099,0.868605541616527,0.79304419361142
"chr2R",15608099,0.761701767173144,0.68461117594839
"chr2R",15628099,0.694576109197701,0.619174175262262
"chr2R",15648099,0.61551908374515,0.547689693786045
"chr2R",15668099,0.671093108577498,0.590363237572403
"chr2R",15688099,0.681159049493818,0.599255204506225
"chr2R",15708099,0.793218706685419,0.69989579840783
"chr2R",15728099,0.767899799159888,0.668654277790163
"chr2R",15748099,0.656319534383411,0.563469775731683
"chr2R",15768099,0.504102177777677,0.424540092221986
"chr2R",15788099,0.416790075761883,0.342221087267907
"chr2R",15808099,0.451263676248122,0.370007270359483
"chr2R",15828099,0.451667432440141,0.367141999297151
"chr2R",15848099,0.438546679198388,0.35516206919899
"chr2R",15868099,0.408829871917499,0.327928805240208
"chr2R",15888099,0.381562476303764,0.305204520068483
"chr2R",15908099,0.365481075872514,0.291334386329895
"chr2R",15928099,0.356948805481099,0.284801011825929
"chr2R",15948099,0.378337219393284,0.301356126347305
"chr2R",15968099,0.391850576745678,0.314859956259943
"chr2R",15988099,0.409406701893589,0.331148124543373
"chr2R",16008099,0.440378413634407,0.360686878311077
"chr2R",16028099,0.454056335539389,0.378483937354036
"chr2R",16048099,0.439329447461929,0.365832362059182
"chr2R",16068099,0.444352271903003,0.370105720153049
"chr2R",16088099,0.448982491973675,0.368787340054216
"chr2R",16108099,0.467323982271124,0.384669906784771
"chr2R",16128099,0.476103543830264,0.394797974031258
"chr2R",16148099,0.551793260518543,0.460990084869933
"chr2R",16168099,0.576636961811144,0.479359345746601
"chr2R",16188099,0.526691913307972,0.434189903876885
"chr2R",16208099,0.587592815033281,0.487889855899934
"chr2R",16228099,0.563707632513762,0.467938378862989
"chr2R",16248099,0.673333580298118,0.56617398658567
"chr2R",16268099,0.756715902352994,0.643724113080505
"chr2R",16288099,0.744533752230442,0.626363363593847
"chr2R",16308099,0.765656272050677,0.64336930038442
"chr2R",16328099,0.763223864829325,0.64089881911787
"chr2R",16348099,0.863113027764606,0.733791814570578
"chr2R",16368099,0.950536646832941,0.814061344383581
"chr2R",16388099,0.920386790486691,0.789590132054364
"chr2R",16408099,0.974347212395794,0.845629757952117
"chr2R",16428099,1.19742636565203,1.06941077732321
"chr2R",16448099,0.852833647389787,0.743155043154109
"chr2R",16468099,1.14551603252863,1.04699529646208
"chr2R",16488099,1.29641459591068,1.16809929318656
"chr2R",16508099,1.30907456857681,1.182192803338
"chr2R",16528099,1.20052942050172,1.07492803340157
"chr2R",16548099,1.03336310681359,0.912436639116246
"chr2R",16568099,0.874796478705188,0.764042548358737
"chr2R",16588099,0.817643865803281,0.708047783166203
"chr2R",16608099,0.764985532858122,0.659101499322668
"chr2R",16628099,0.705431279971097,0.605610725830383
"chr2R",16648099,0.687375642095108,0.58924625378839
"chr2R",16668099,0.623266378507664,0.528369491033255
"chr2R",16688099,0.604764688736809,0.51294925196194
"chr2R",16708099,0.440810516150884,0.35824993221829
"chr2R",16728099,0.527314795459027,0.436443220005796
"chr2R",16748099,0.487107313650205,0.405865514406736
"chr2R",16768099,0.521426827221009,0.42933450140748
"chr2R",16788099,0.527757890896126,0.434114550940512
"chr2R",16808099,0.548267837412637,0.453393205952204
"chr2R",16828099,0.53653001763095,0.441899688627926
"chr2R",16848099,0.55399400877946,0.455969136665067
"chr2R",16868099,0.44319075971928,0.355274772111442
"chr2R",16888099,0.38206989733655,0.30241429980882
"chr2R",16908099,0.323011545605001,0.253880750885044
"chr2R",16928099,0.326647613926736,0.257200095340925
"chr2R",16948099,0.409704428905815,0.32837156158106
"chr2R",16968099,0.516614951884504,0.421468398034978
"chr2R",16988099,0.586328164077578,0.480789305763115
"chr2R",17008099,0.655991346340372,0.54330754561819
"chr2R",17028099,0.74722054924041,0.625839277945972
"chr2R",17048099,0.67513992477106,0.559959761867841
"chr2R",17068099,0.661003675520032,0.551347658636817
"chr2R",17088099,0.635305103020049,0.527320056751757
"chr2R",17108099,0.673931979084419,0.563136249594757
"chr2R",17128099,0.745032904293035,0.632008148936856
"chr2R",17148099,0.785003177852619,0.667052572138173
"chr2R",17168099,0.691219993438183,0.584553300670944
"chr2R",17188099,0.671874796751465,0.568568458629031
"chr2R",17208099,0.610291593772888,0.513883328134883
"chr2R",17228099,0.612605594701554,0.515701286400194
"chr2R",17248099,0.61581181101171,0.519845409499348
"chr2R",17268099,0.66705672635868,0.56687037129216
"chr2R",17288099,0.726037770212104,0.620766685178547
"chr2R",17308099,0.704507429479147,0.597774048304694
"chr2R",17328099,0.690103281686281,0.58724026938759
"chr2R",17348099,0.744319759547458,0.636578889866288
"chr2R",17368099,0.694794148161233,0.593942261192102
"chr2R",17388099,0.67665688514881,0.581717893686905
"chr2R",17408099,0.66861599123402,0.576993736134756
"chr2R",17428099,0.713772495965647,0.620986143679789
"chr2R",17448099,0.761362965059454,0.67047919637088
"chr2R",17468099,0.740126923885398,0.652770842335027
"chr2R",17488099,0.811052377872706,0.718566888767646
"chr2R",17508099,0.796203441052501,0.701406371305736
"chr2R",17528099,0.714728275003881,0.62241150548634
"chr2R",17548099,0.625685274582862,0.533320133659891
"chr2R",17568099,0.681376762358915,0.581140154455912
"chr2R",17588099,0.645157605432777,0.544343881649684
"chr2R",17608099,0.723197885523345,0.619427334212149
"chr2R",17628099,0.74902561755323,0.644116442235491
"chr2R",17648099,0.764852642687167,0.660554219453607
"chr2R",17668099,0.775031742231892,0.667362638733225
"chr2R",17688099,0.706526454291806,0.609932131579079
"chr2R",17708099,0.791675630835987,0.689745670747687
"chr2R",17728099,0.855765428399152,0.745433726828321
"chr2R",17748099,0.818077495962256,0.704854899837926
"chr2R",17768099,0.831699755827824,0.716794792582518
"chr2R",17788099,0.910045112004375,0.784835124571104
"chr2R",17808099,0.922427265701895,0.792929963847516
"chr2R",17828099,0.912163220362514,0.781497970988901
"chr2R",17848099,0.933747646005198,0.798553922079152
"chr2R",17868099,0.931542127518325,0.796310582117225
"chr2R",17888099,0.975298548143969,0.837192849418325
"chr2R",17908099,1.05425741469169,0.911103408307942
"chr2R",17928099,1.09650038088725,0.951299365785479
"chr2R",17948099,1.25629426525223,1.10276242690336
"chr2R",17968099,1.3751787619191,1.21486657184839
"chr2R",17988099,1.49465750291752,1.32997680951711
"chr2R",18008099,1.48043862882596,1.3168839867048
"chr2R",18028099,1.502784197123,1.33834311327576
"chr2R",18048099,1.50117396033723,1.33712530712227
"chr2R",18068099,1.50857958286979,1.34277164716266
"chr2R",18088099,1.68458179665587,1.52551874030361
"chr2R",18108099,1.5670283092776,1.41535103088074
"chr2R",18128099,1.65299203263182,1.50315797528627
"chr2R",18148099,1.42449846362154,1.2872883724506
"chr2R",18168099,1.63691277943069,1.49453126997434
"chr2R",18188099,1.38576243087561,1.26013327006695
"chr2R",18208099,1.29291983197532,1.16431905356874
"chr2R",18228099,1.11948163225553,1.00217298227829
"chr2R",18248099,1.07404694204065,0.954471761292155
"chr2R",18268099,1.18021646452742,1.05230573244979
"chr2R",18288099,0.970630743451326,0.855424083023213
"chr2R",18308099,0.988307994202653,0.874693626002592
"chr2R",18328099,0.83853493750752,0.737501016719804
"chr2R",18348099,0.625768563899601,0.537481336002982
"chr2R",18368099,0.542532302793418,0.45509415905814
"chr2R",18388099,0.355284228973354,0.298721067212698
"chr2R",18408099,0.435556732941281,0.37567742989144
"chr2R",18428099,0.487404080585584,0.407713590960702
"chr2R",18448099,0.37653692401258,0.306464460920814
"chr2R",18468099,0.315402017670992,0.247616404596059
"chr2R",18488099,0.204364341902892,0.151829345197178
"chr2R",18508099,0.190084066430217,0.138121982929167
"chr2R",18528099,0.146574802200574,0.103704019275857
"chr2R",18548099,0.210545792665348,0.154345264080937
"chr2R",18568099,0.18679502329877,0.134464158202991
"chr2R",18588099,0.198372165114673,0.143363274580332
"chr2R",18608099,0.163197289285895,0.114938746391771
"chr2R",18628099,0.135384106072126,0.0928913949584353
"chr2R",18648099,0.139772044190202,0.0961221138969872
"chr2R",18668099,0.126776617343986,0.0859513197083562
"chr2R",18688099,0.111743374513205,0.0744412364798048
"chr2R",18708099,0.112876405615193,0.0753107013743091
"chr2R",18728099,0.096729813877787,0.0633317436678311
"chr2R",18748099,0.115892262754412,0.078016264924024
"chr2R",18768099,0.12726546135788,0.086898083416289
"chr2R",18788099,0.135452063365383,0.0932685871858347
"chr2R",18808099,0.117198145500657,0.0788428775033401
"chr2R",18828099,0.120556221647225,0.0814595416389194
"chr2R",18848099,0.143906906725456,0.0995319758951088
"chr2R",18868099,0.151937721693228,0.105683476365395
"chr2R",18888099,0.190449575744561,0.13642305715959
"chr2R",18908099,0.207618495230602,0.150363124061514
"chr2R",18928099,0.244781145153737,0.181055182525163
"chr2R",18948099,0.267456746860727,0.20003698138037
"chr2R",18968099,0.306417883407311,0.233162999024906
"chr2R",18988099,0.387134631992809,0.302771553204122
"chr2R",19008099,0.436448657846362,0.345897632167324
"chr2R",19028099,0.501715821449216,0.403675753833052
"chr2R",19048099,0.498528437095906,0.4010824122101
"chr2R",19068099,0.532612232224249,0.43208349770754
"chr2R",19088099,0.551393890233616,0.448740591155129
"chr2R",19108099,0.57044870623042,0.466253390811502
"chr2R",19128099,0.583864038063536,0.47906223612277
"chr2R",19148099,0.626540714989349,0.518799949126743
"chr2R",19168099,0.615537905709981,0.51210024816169
"chr2R",19188099,0.64350069233705,0.543336509461002
"chr2R",19208099,0.684654653222448,0.586321215716623
"chr2R",19228099,0.795376333095424,0.696504841558461
"chr2R",19248099,0.785491316952734,0.69225386528811
"chr2R",19268099,0.753367837873818,0.663206400367955
"chr2R",19288099,0.708059517481916,0.618153502403553
"chr2R",19308099,0.751399157265187,0.657670816378954
"chr2R",19328099,0.820593866399108,0.727246640649545
"chr2R",19348099,0.732900865524427,0.645009292983002
"chr2R",19368099,0.673406252171338,0.585843248062458
"chr2R",19388099,0.612021032943576,0.526686228038171
"chr2R",19408099,0.607226615371607,0.521630517411575
"chr2R",19428099,0.599650959587758,0.512411784820657
"chr2R",19448099,0.566699582702985,0.478813625622018
"chr2R",19468099,0.525457278233951,0.438257833135515
"chr2R",19488099,0.460486601724853,0.379087431778125
"chr2R",19508099,0.501989964855075,0.413790632742181
"chr2R",19528099,0.514859509674741,0.42226533117158
"chr2R",19548099,0.518211848309075,0.424133217577381
"chr2R",19568099,0.574546150687287,0.474578410963503
"chr2R",19588099,0.633060239514985,0.530015180969045
"chr2R",19608099,0.774167307440091,0.660564227730011
"chr2R",19628099,0.812944062835716,0.694427593969034
"chr2R",19648099,0.908355522588077,0.784537358687456
"chr2R",19668099,0.93568273176276,0.811781908647341
"chr2R",19688099,0.987493569122197,0.861341790639162
"chr2R",19708099,0.917306722502333,0.79711738006796
"chr2R",19728099,0.979644180208181,0.858050912531626
"chr2R",19748099,1.0339079346909,0.911781096174119
"chr2R",19768099,0.904068900960444,0.788902027464792
"chr2R",19788099,0.92744909672452,0.810846883213087
"chr2R",19808099,0.827038277910471,0.713188481655492
"chr2R",19828099,0.800843108883413,0.687789697234132
"chr2R",19848099,0.785173979600508,0.671773390943957
"chr2R",19868099,0.667469863470272,0.562934959992411
"chr2R",19888099,0.680860212973655,0.572085346943414
"chr2R",19908099,0.640765167861773,0.538864187152453
"chr2R",19928099,0.548911018377663,0.454187145695768
"chr2R",19948099,0.514993110905489,0.424247329723101
"chr2R",19968099,0.510602911200642,0.419595470961009
"chr2R",19988099,0.389637809701165,0.311724891235149
"chr2R",20008099,0.348999069624201,0.275931320337022
"chr2R",20028099,0.302443035352869,0.23635906291217
"chr2R",20048099,0.282738154175446,0.22071878343422
"chr2R",20068099,0.243445479587506,0.188086588662839
"chr2R",20088099,0.217248388772516,0.164595535027124
"chr2R",20108099,0.225875446512324,0.169761047725445
"chr2R",20128099,0.22264110549457,0.166034060316316
"chr2R",20148099,0.229459263481841,0.172574134477677
"chr2R",20168099,0.238431158756229,0.179357329598142
"chr2R",20188099,0.231765219464887,0.174685748821209
"chr2R",20208099,0.214620125921772,0.160980481938583
"chr2R",20228099,0.187840797075238,0.138308601117313
"chr2R",20248099,0.180792584243046,0.133953786729456
"chr2R",20268099,0.216527085337556,0.164572519775559
"chr2R",20288099,0.172821018875941,0.127504561413437
"chr2R",20308099,0.1288455975188,0.0931600749984719
"chr2R",20328099,0.145666531106466,0.108203996621042
"chr2R",20348099,0.139445379488373,0.103239501959037
"chr2R",20368099,0.145815558378558,0.108810658328454
"chr2R",20388099,0.164552863238242,0.126384866658213
"chr2R",20408099,0.0987443738923269,0.0700078367641425
"chr2R",20428099,0.100187029450373,0.070942158143684
"chr2R",20448099,0.106753094048712,0.0795493666307994
"chr2R",20468099,0.116420944156344,0.0881159885995988
"chr2R",20488099,0.10235631286568,0.074476861464961
"chr2R",20508099,0.128358328799453,0.09769243010045
"chr2R",20528099,0.0867677395370079,0.0625512251754487
"chr2R",20548099,0.057396417356954,0.0405540860443102
"chr2R",20568099,0.0805768251853435,0.0602253262024361
"chr2R",20588099,0.0759503592033649,0.0557869210477205
"chr2R",20608099,0.0782301420023993,0.0579876488651391
"chr2R",20628099,0.124807486689028,0.098346391419461
"chr2R",20648099,0.0895474024831973,0.0689823077208075
"chr2R",20668099,0.0611762247156509,0.0450726366894298
"chr2R",20688099,0.0365513910836598,0.0263064780975018
"chr2R",20708099,0.0615634469065444,0.0432157596077517
"chr2R",20728099,0.0935687552321936,0.0669750313214319
"chr2R",20748099,0.173273694968569,0.132686147105854
"chr2R",20768099,0.316095450653058,0.267741766962397
"chr2R",20788099,0.386292800723239,0.329485353035895
"chr2R",20808099,0.304863541412459,0.25146226299454
"chr2R",20828099,0.303143259718685,0.240328402485762
"chr2R",20848099,0.238908318368927,0.178174557265818
"chr2R",20868099,0.276762608453477,0.208362971661226
"chr2R",20888099,0.239938388866846,0.177080740218892
"chr2R",20908099,0.192762094390105,0.140301683783596
"chr2R",20928099,0.243952981012925,0.182606928100691
"chr2R",20948099,0.19799561271019,0.145716627006902
"chr2R",20968099,0.18721580456036,0.137960626947429
"chr2R",20988099,0.204072289823009,0.153131452531048
"chr2R",21008099,0.212018185107276,0.160145784318892
"chr2R",21028099,0.178334319582525,0.137000748333824
"chr2R",21048099,0.17058054827542,0.13283724278285
"chr2R",21068099,0.121007663691491,0.0838724340031809
"chr2R",21088099,0.301235076598035,0.232333541950997
"chr2R",21108099,0.346358684888934,0.269701590688301
"chr2R",21128099,0.356769138543952,0.27797933891451
"chr2R",21148099,0.4079895495497,0.32239978405633
"chr2R",21168099,0.434165938643314,0.344638570869769
"chr2R",21188099,0.44991117228999,0.358214209580345
"chr2R",21208099,0.47442727835213,0.379589512161088
"chr2R",21228099,0.395392372694778,0.309748036889904
"chr2R",21248099,0.312206606210003,0.237958482039012
"chr2R",21268099,0.230183208349082,0.16894146730137
"chr2R",21288099,0.261779005790625,0.195336292821457
"chr2R",21308099,0.241262146592918,0.178149411153115
"chr2R",21328099,0.246525125672778,0.182865005290703
"chr2R",21348099,0.301755396729355,0.229018731029182
"chr2R",21368099,0.304628369471659,0.233059959094728
"chr2R",21388099,0.299279902097547,0.227585677690025
"chr2R",21408099,0.286233164992451,0.216090482883518
"chr2R",21428099,0.283437918968989,0.21347700007715
"chr2R",21448099,0.2639974316978,0.197197081153537
"chr2R",21468099,0.288725482135636,0.218930341100783
"chr2R",21488099,0.349736150874536,0.270140163898669
"chr2R",21508099,0.294788005576525,0.223084431225454
"chr2R",21528099,0.401565589593459,0.315165548903447
"chr2R",21548099,0.409244291791988,0.322451464717171
"chr2R",21568099,0.390679080670276,0.30567265224698
"chr2R",21588099,0.389462667258075,0.30584527475707
"chr2R",21608099,0.36174417477406,0.283252896564795
"chr2R",21628099,0.377188648692864,0.296426042995633
"chr2R",21648099,0.397885870356565,0.314234888501504
"chr2R",21668099,0.357019598476567,0.278210597599763
"chr2R",21688099,0.325159316699592,0.251536667877932
"chr2R",21708099,0.283247969028477,0.216089938552141
"chr2R",21728099,0.235993998308554,0.176018912431989
"chr2R",21748099,0.198338641063875,0.144380507556426
"chr2R",21768099,0.143889515403754,0.101250463433242
"chr2R",21788099,0.0959648724103665,0.0648476080703792
"chr2R",21808099,0.0938150613632329,0.0637359311912177
"chr2R",21828099,0.0816053986643296,0.0546384011007166
"chr2R",21848099,0.0728539435659869,0.0491330063566064
"chr2R",21868099,0.068474933186341,0.0479786952050362
"chr2R",21888099,0.0708010332537757,0.0492779866640877
"chr2R",21908099,0.0745248365590696,0.0520461305461113
"chr2R",21928099,0.0729832129152679,0.0522058284925133
"chr2R",21948099,0.0805248987890715,0.0580219585382495
"chr2R",21968099,0.086664052872519,0.0641021008678332
"chr2R",21988099,0.093671564468913,0.0689986268096083
"chr2R",22008099,0.103884249826393,0.0772703341973789
"chr2R",22028099,0.113848006894857,0.0849240940706935
"chr2R",22048099,0.120893602589778,0.0906999043127231
"chr2R",22068099,0.124623927677403,0.0928010540935209
"chr2R",22088099,0.143491106111058,0.10631887024879
"chr2R",22108099,0.173633440542328,0.130303757470419
"chr2R",22128099,0.203530885177973,0.155536178565288
"chr2R",22148099,0.233809938014239,0.184998648366332
"chr2R",22168099,0.254540923611456,0.202885086856126
"chr2R",22188099,0.291731770067291,0.234586323141725
"chr2R",22208099,0.280312978708455,0.224940809193973
"chr2R",22228099,0.302325220602208,0.240894848384564
"chr2R",22248099,0.376592300984725,0.306344043996902
"chr2R",22268099,0.320745445137376,0.252786789631148
"chr2R",22288099,0.32341984619915,0.252039676312122
"chr2R",22308099,0.281310015115994,0.215059997422984
"chr2R",22328099,0.262526918315602,0.199213023384764
"chr2R",22348099,0.222230400861914,0.165720763557888
"chr2R",22368099,0.197942817586889,0.14556967040918
"chr2R",22388099,0.177399271477563,0.130508068988979
"chr2R",22408099,0.168402916904367,0.124378431009122
"chr2R",22428099,0.143562324556411,0.101613090581336
"chr2R",22448099,0.157584116440043,0.116715672848716
"chr2R",22468099,0.169246003389602,0.125813776193536
"chr2R",22488099,0.155998393544146,0.114931996493748
"chr2R",22508099,0.140960903972372,0.106473999375142
"chr2R",22528099,0.11549572724423,0.0864040560082951
"chr2R",22548099,0.105040003759604,0.076697201244824
"chr2R",22568099,0.11650824008164,0.0860853627197204
"chr2R",22588099,0.113256728975864,0.0835648682206198
"chr2R",22608099,0.119277895293485,0.0882375982999821
"chr2R",22628099,0.133399822722233,0.10313416921653
"chr2R",22648099,0.119886197266328,0.0871657944742515
"chr2R",22668099,0.139194711947019,0.105792018403288
"chr2R",22688099,0.18195971913066,0.145904833356849
"chr2R",22708099,0.222233275164586,0.185089414431343
"chr2R",22728099,0.190801151523501,0.15648739045287
"chr2R",22748099,0.160612184437755,0.125806627759202
"chr2R",22768099,0.204258857342133,0.170213185161197
"chr2R",22788099,0.185497879178162,0.148941002206305
"chr2R",22808099,0.172106579400985,0.142529559746779
"chr2R",22828099,0.160000020646818,0.132377034462352
"chr2R",22848099,0.162609592392535,0.134247127424688
"chr2R",22868099,0.167582476908584,0.138911345983268
"chr2R",22888099,0.166427126407489,0.136166216364662
"chr2R",22908099,0.183465228597145,0.151521068929848
"chr2R",22928099,0.172381103474861,0.139474998842967
"chr2R",22948099,0.170269461205053,0.135082454583797
"chr2R",22968099,0.180329192811684,0.143651204046607
"chr2R",22988099,0.191335844777332,0.153473338397818
"chr2R",23008099,0.21372196865237,0.174643025884148
"chr2R",23028099,0.203103034645216,0.16559888951246
"chr2R",23048099,0.228299925700464,0.192421604969684
"chr2R",23068099,0.275933832305324,0.239034532838207
"chr2R",23088099,0.298703211788632,0.272419899727426
"chr2R",23108099,0.319474698811671,0.295141299787728
"chr2R",23128099,0.320500715527655,0.305276474665373
"chr2R",23148099,0.28850232460235,0.272570916251545
"chr2R",23168099,0.275861064891365,0.261100118618259
"chr2R",23188099,0.303696707903459,0.293370370112227
"chr2R",23208099,0.270630200306948,0.258434758517076
"chr2R",23228099,0.286641320939177,0.272036287518116
"chr2R",23248099,0.285968100824187,0.270183680566177
"chr2R",23268099,0.293813652841692,0.273393427822093
"chr2R",23288099,0.32448192885066,0.310288778006705
"chr2R",23308099,0.266404980894475,0.251124482920102
"chr2R",23328099,0.249593700910835,0.23874934053098
"chr2R",23348099,0.247508249877228,0.237603477657449
"chr2R",23368099,0.206370433048001,0.187885757453656
"chr2R",23388099,0.181329511679711,0.153977102948347
"chr2R",23408099,0.171302658584466,0.14338047066812
"chr2R",23428099,0.19271842835348,0.165620749794762
"chr2R",23448099,0.192192053028871,0.163137919702003
"chr2R",23468099,0.184371616606496,0.155540191043678
"chr2R",23488099,0.220420841523854,0.18762075988061
"chr2R",23508099,0.244884712957385,0.205773699850841
"chr2R",23528099,0.238109581650683,0.199203106754189
"chr2R",23548099,0.251804611014241,0.210122248596786
"chr2R",23568099,0.255285439177399,0.215242216777763
"chr2R",23588099,0.256874280399065,0.217288745816733
"chr2R",23608099,0.303070147681746,0.259312189592226
"chr2R",23628099,0.291265459596194,0.246929596636956
"chr2R",23648099,0.30165965346556,0.25203347973158
"chr2R",23668099,0.306634681077532,0.253243871395404
"chr2R",23688099,0.320619209569964,0.259516611093616
"chr2R",23708099,0.3623305650906,0.293648634006551
"chr2R",23728099,0.384834046610109,0.311981920418355
"chr2R",23748099,0.40262157859127,0.325605371382507
"chr2R",23768099,0.46189139489118,0.377040484629676
"chr2R",23788099,0.504667977502493,0.412621046388949
"chr2R",23808099,0.568128826225864,0.466618244196258
"chr2R",23828099,0.599801758341159,0.493352849995367
"chr2R",23848099,0.609888282468664,0.501538027153672
"chr2R",23868099,0.638456994996841,0.527304609783334
"chr2R",23888099,0.573715644219127,0.470032689364938
"chr2R",23908099,0.540887589885856,0.440555114062027
"chr2R",23928099,0.544645401265481,0.442217064488103
"chr2R",23948099,0.589973596274608,0.48271623811206
"chr2R",23968099,0.584222638037279,0.477563204012066
"chr2R",23988099,0.549302745079275,0.446196429370486
"chr2R",24008099,0.496212860875247,0.398729562549728
"chr2R",24028099,0.586167896594283,0.479305602979129
"chr2R",24048099,0.637130099822526,0.525352795559974
"chr2R",24068099,0.596372742708165,0.488447195395605
"chr2R",24088099,0.709684158312519,0.591567047051149
"chr2R",24108099,0.802857237111813,0.677201582315243
"chr2R",24128099,0.78743539049746,0.66303595312081
"chr2R",24148099,0.897467865769801,0.764691669124347
"chr2R",24168099,0.935844628455053,0.800586837017835
"chr2R",24188099,1.00104950273842,0.861188142705449
"chr2R",24208099,1.0015009267972,0.861874388291684
"chr2R",24228099,0.911283373206066,0.777752661221399
"chr2R",24248099,0.947526364812229,0.811221807370685
"chr2R",24268099,0.886836808060233,0.754735372329374
"chr2R",24288099,0.985922927615668,0.847188447463316
"chr2R",24308099,0.983982948939331,0.845200044619411
"chr2R",24328099,0.914041249716776,0.780291521810468
"chr2R",24348099,0.939244660866684,0.803681937558656
"chr2R",24368099,0.909864881687416,0.7763465136544
"chr2R",24388099,0.913568687758811,0.780030340160027
"chr2R",24408099,0.916713079991495,0.782881693291021
"chr2R",24428099,1.14660864294642,0.998017266850475
"chr2R",24448099,1.10624950588297,0.959807126806153
"chr2R",24468099,1.10809214248915,0.961546389348184
"chr2R",24488099,1.13454411558779,0.986433057079062
"chr2R",24508099,1.04742201827036,0.904639026613745
"chr2R",24528099,1.07158620154979,0.927338381910753
"chr2R",24548099,1.13931023531954,0.99099271973048
"chr2R",24568099,1.17630485067651,1.025907454616
"chr2R",24588099,1.17366463049149,1.02331306723411
"chr2R",24608099,1.23191824418282,1.07833812520637
"chr2R",24628099,1.37390027493375,1.21311846738458
"chr2R",24648099,1.38007388679743,1.21892148165448
"chr2R",24668099,1.51663247150708,1.34944610641518
"chr2R",24688099,1.60506977163772,1.43750345810011
"chr2R",24708099,1.63307712020521,1.46441128126963
"chr2R",24728099,1.62419110192426,1.45384541817832
"chr2R",24748099,1.70129812698078,1.52879501823238
"chr2R",24768099,1.80742160861349,1.62921172338037
"chr2R",24788099,1.84989472163117,1.67255964889148
"chr2R",24808099,1.86500202196532,1.68564265925744
"chr2R",24828099,1.78635801871023,1.61060387185539
"chr2R",24848099,1.85599548696942,1.67651444103788
"chr2R",24868099,1.61989849217659,1.44833445957164
"chr2R",24888099,1.88336425166209,1.70413692173926
"chr2R",24908099,1.93196384167224,1.7564564313224
"chr2R",24928099,1.93359692982577,1.75633312096397
"chr2R",24948099,1.86677642438413,1.6933440397187
"chr2R",24968099,1.6754655205936,1.51009519803768
"chr2R",24988099,1.75917090029587,1.58887794650103
"chr2R",25008099,1.7062300444374,1.54440288274396
"chr2R",25028099,1.52430340757594,1.3606783010472
"chr2R",25048099,1.9213612900259,1.73975120313661
"chr3L",308478,0.627743462581852,0.516929946290304
"chr3L",328478,0.519042578915174,0.419133930131338
"chr3L",348478,0.48903244481549,0.393193526498733
"chr3L",368478,0.469748925952041,0.375139415647087
"chr3L",388478,0.465927766453182,0.373151648519567
"chr3L",408478,0.444484955932506,0.353517277364574
"chr3L",428478,0.379296834417055,0.297257467645419
"chr3L",448478,0.357034135438541,0.277884683749921
"chr3L",468478,0.418118699566545,0.333349309768722
